year,state,district,crime_type,crime_count
2017,JAMMU AND KASHMIR,KATHUA,ASSAULT_ON_WOMEN_BELOW_18,3
2017,JAMMU AND KASHMIR,POONCH,ASSAULT_ON_WOMEN_BELOW_18,2
2017,JHARKHAND,WEST SINGHBHUM,ASSAULT_ON_WOMEN_BELOW_18,12
2017,JHARKHAND,DHANBAD,ASSAULT_ON_WOMEN_BELOW_18,13
2017,JHARKHAND,GIRIDIH,ASSAULT_ON_WOMEN_BELOW_18,44
2017,JHARKHAND,GUMLA,ASSAULT_ON_WOMEN_BELOW_18,1
2017,JHARKHAND,PAKUR,ASSAULT_ON_WOMEN_BELOW_18,1
2017,JHARKHAND,PALAMU,ASSAULT_ON_WOMEN_BELOW_18,14
2017,KARNATAKA,BENGALURU URBAN,ASSAULT_ON_WOMEN_BELOW_18,1
2017,KARNATAKA,BALLARI,ASSAULT_ON_WOMEN_BELOW_18,2
2017,KERALA,ALAPPUZHA,ASSAULT_ON_WOMEN_BELOW_18,16
2017,KERALA,ERNAKULAM,ASSAULT_ON_WOMEN_BELOW_18,35
2017,KERALA,ERNAKULAM,ASSAULT_ON_WOMEN_BELOW_18,30
2017,KERALA,IDUKKI,ASSAULT_ON_WOMEN_BELOW_18,17
2017,KERALA,KANNUR,ASSAULT_ON_WOMEN_BELOW_18,26
2017,KERALA,KASARAGOD,ASSAULT_ON_WOMEN_BELOW_18,41
2017,KERALA,KOLLAM,ASSAULT_ON_WOMEN_BELOW_18,11
2017,KERALA,KOLLAM,ASSAULT_ON_WOMEN_BELOW_18,7
2017,KERALA,KOTTAYAM,ASSAULT_ON_WOMEN_BELOW_18,14
2017,KERALA,KOZHIKODE,ASSAULT_ON_WOMEN_BELOW_18,9
2017,KERALA,KOZHIKODE,ASSAULT_ON_WOMEN_BELOW_18,26
2017,KERALA,MALAPPURAM,ASSAULT_ON_WOMEN_BELOW_18,27
2017,KERALA,PALAKKAD,ASSAULT_ON_WOMEN_BELOW_18,5
2017,KERALA,THIRUVANANTHAPURAM,ASSAULT_ON_WOMEN_BELOW_18,1
2017,KERALA,THRISSUR,ASSAULT_ON_WOMEN_BELOW_18,1
2017,KERALA,THRISSUR,ASSAULT_ON_WOMEN_BELOW_18,16
2017,KERALA,THIRUVANANTHAPURAM,ASSAULT_ON_WOMEN_BELOW_18,9
2017,MADHYA PRADESH,AGAR-MALWA,ASSAULT_ON_WOMEN_BELOW_18,10
2017,MADHYA PRADESH,ALIRAJPUR,ASSAULT_ON_WOMEN_BELOW_18,43
2017,MADHYA PRADESH,ANUPPUR,ASSAULT_ON_WOMEN_BELOW_18,27
2017,MADHYA PRADESH,ASHOKNAGAR,ASSAULT_ON_WOMEN_BELOW_18,77
2017,MADHYA PRADESH,BALAGHAT,ASSAULT_ON_WOMEN_BELOW_18,46
2017,MADHYA PRADESH,BARWANI,ASSAULT_ON_WOMEN_BELOW_18,27
2017,MADHYA PRADESH,BHOPAL,ASSAULT_ON_WOMEN_BELOW_18,144
2017,MADHYA PRADESH,BHOPAL,ASSAULT_ON_WOMEN_BELOW_18,4
2017,MADHYA PRADESH,BURHANPUR,ASSAULT_ON_WOMEN_BELOW_18,20
2017,MADHYA PRADESH,CHHATARPUR,ASSAULT_ON_WOMEN_BELOW_18,71
2017,MADHYA PRADESH,CHHINDWARA,ASSAULT_ON_WOMEN_BELOW_18,101
2017,MADHYA PRADESH,DAMOH,ASSAULT_ON_WOMEN_BELOW_18,55
2017,MADHYA PRADESH,DATIA,ASSAULT_ON_WOMEN_BELOW_18,25
2017,MADHYA PRADESH,DEWAS,ASSAULT_ON_WOMEN_BELOW_18,85
2017,MADHYA PRADESH,DINDORI,ASSAULT_ON_WOMEN_BELOW_18,32
2017,MADHYA PRADESH,GUNA,ASSAULT_ON_WOMEN_BELOW_18,30
2017,MADHYA PRADESH,GWALIOR,ASSAULT_ON_WOMEN_BELOW_18,102
2017,MADHYA PRADESH,HARDA,ASSAULT_ON_WOMEN_BELOW_18,46
2017,MADHYA PRADESH,NARMADAPURAM,ASSAULT_ON_WOMEN_BELOW_18,67
2017,MADHYA PRADESH,INDORE,ASSAULT_ON_WOMEN_BELOW_18,145
2017,MADHYA PRADESH,INDORE,ASSAULT_ON_WOMEN_BELOW_18,1
2017,MADHYA PRADESH,JABALPUR,ASSAULT_ON_WOMEN_BELOW_18,97
2017,MADHYA PRADESH,JABALPUR,ASSAULT_ON_WOMEN_BELOW_18,2
2017,MADHYA PRADESH,JHABUA,ASSAULT_ON_WOMEN_BELOW_18,39
2017,MADHYA PRADESH,KATNI,ASSAULT_ON_WOMEN_BELOW_18,37
2017,MADHYA PRADESH,KHANDWA (EAST NIMAR),ASSAULT_ON_WOMEN_BELOW_18,119
2017,MADHYA PRADESH,KHARGONE (WEST NIMAR),ASSAULT_ON_WOMEN_BELOW_18,80
2017,MADHYA PRADESH,MANDLA,ASSAULT_ON_WOMEN_BELOW_18,29
2017,MADHYA PRADESH,MANDSAUR,ASSAULT_ON_WOMEN_BELOW_18,36
2017,MADHYA PRADESH,MORENA,ASSAULT_ON_WOMEN_BELOW_18,50
2017,MADHYA PRADESH,NARSIMHAPUR,ASSAULT_ON_WOMEN_BELOW_18,86
2017,MADHYA PRADESH,NEEMUCH,ASSAULT_ON_WOMEN_BELOW_18,18
2017,MADHYA PRADESH,PANNA,ASSAULT_ON_WOMEN_BELOW_18,27
2017,MADHYA PRADESH,RAJGARH,ASSAULT_ON_WOMEN_BELOW_18,13
2017,MADHYA PRADESH,RATLAM,ASSAULT_ON_WOMEN_BELOW_18,64
2017,MADHYA PRADESH,REWA,ASSAULT_ON_WOMEN_BELOW_18,71
2017,MADHYA PRADESH,SAGAR,ASSAULT_ON_WOMEN_BELOW_18,164
2017,MADHYA PRADESH,SATNA,ASSAULT_ON_WOMEN_BELOW_18,76
2017,MADHYA PRADESH,SEONI,ASSAULT_ON_WOMEN_BELOW_18,47
2017,MADHYA PRADESH,SHAHDOL,ASSAULT_ON_WOMEN_BELOW_18,37
2017,MADHYA PRADESH,SHAJAPUR,ASSAULT_ON_WOMEN_BELOW_18,30
2017,MADHYA PRADESH,SHEOPUR,ASSAULT_ON_WOMEN_BELOW_18,16
2017,MADHYA PRADESH,SHIVPURI,ASSAULT_ON_WOMEN_BELOW_18,51
2017,MADHYA PRADESH,SIDHI,ASSAULT_ON_WOMEN_BELOW_18,29
2017,MADHYA PRADESH,SEHORE,ASSAULT_ON_WOMEN_BELOW_18,128
2017,MADHYA PRADESH,SINGRAULI,ASSAULT_ON_WOMEN_BELOW_18,26
2017,MADHYA PRADESH,TIKAMGARH,ASSAULT_ON_WOMEN_BELOW_18,86
2017,MADHYA PRADESH,UJJAIN,ASSAULT_ON_WOMEN_BELOW_18,62
2017,MADHYA PRADESH,UMARIA,ASSAULT_ON_WOMEN_BELOW_18,15
2017,MAHARASHTRA,DHULE,ASSAULT_ON_WOMEN_BELOW_18,15
2017,MAHARASHTRA,HINGOLI,ASSAULT_ON_WOMEN_BELOW_18,6
2017,MAHARASHTRA,JALNA,ASSAULT_ON_WOMEN_BELOW_18,24
2017,MAHARASHTRA,NANDURBAR,ASSAULT_ON_WOMEN_BELOW_18,9
2017,MAHARASHTRA,MUMBAI SUBURBAN,ASSAULT_ON_WOMEN_BELOW_18,1
2017,MANIPUR,IMPHAL EAST,ASSAULT_ON_WOMEN_BELOW_18,2
2017,MANIPUR,THOUBAL,ASSAULT_ON_WOMEN_BELOW_18,2
2017,MEGHALAYA,SOUTH WEST GARO HILLS,ASSAULT_ON_WOMEN_BELOW_18,4
2017,MEGHALAYA,WEST GARO HILLS,ASSAULT_ON_WOMEN_BELOW_18,1
2017,MEGHALAYA,WEST JAINTIA HILLS,ASSAULT_ON_WOMEN_BELOW_18,2
2017,MEGHALAYA,RI BHOI,ASSAULT_ON_WOMEN_BELOW_18,4
2017,MIZORAM,MAMIT,ASSAULT_ON_WOMEN_BELOW_18,1
2017,ODISHA,BALESHWAR,ASSAULT_ON_WOMEN_BELOW_18,12
2017,ODISHA,JAJAPUR,ASSAULT_ON_WOMEN_BELOW_18,10
2017,ODISHA,KANDHAMAL,ASSAULT_ON_WOMEN_BELOW_18,23
2017,ODISHA,KENDRAPARA,ASSAULT_ON_WOMEN_BELOW_18,19
2017,ODISHA,MALKANGIRI,ASSAULT_ON_WOMEN_BELOW_18,4
2017,ODISHA,MAYURBHANJ,ASSAULT_ON_WOMEN_BELOW_18,24
2017,ODISHA,NAYAGARH,ASSAULT_ON_WOMEN_BELOW_18,31
2017,ODISHA,NABARANGPUR,ASSAULT_ON_WOMEN_BELOW_18,16
2017,ODISHA,PURI,ASSAULT_ON_WOMEN_BELOW_18,10
2017,ODISHA,SUNDARGARH,ASSAULT_ON_WOMEN_BELOW_18,5
2017,PUNJAB,AMRITSAR,ASSAULT_ON_WOMEN_BELOW_18,14
2017,PUNJAB,BARNALA,ASSAULT_ON_WOMEN_BELOW_18,5
2017,PUNJAB,GURDASPUR,ASSAULT_ON_WOMEN_BELOW_18,6
2017,PUNJAB,BATHINDA,ASSAULT_ON_WOMEN_BELOW_18,11
2017,PUNJAB,AMRITSAR,ASSAULT_ON_WOMEN_BELOW_18,6
2017,PUNJAB,JALANDHAR,ASSAULT_ON_WOMEN_BELOW_18,6
2017,PUNJAB,LUDHIANA,ASSAULT_ON_WOMEN_BELOW_18,12
2017,PUNJAB,FARIDKOT,ASSAULT_ON_WOMEN_BELOW_18,2
2017,PUNJAB,FATEHGARH SAHIB,ASSAULT_ON_WOMEN_BELOW_18,6
2017,PUNJAB,HOSHIARPUR,ASSAULT_ON_WOMEN_BELOW_18,3
2017,PUNJAB,JALANDHAR,ASSAULT_ON_WOMEN_BELOW_18,6
2017,PUNJAB,KAPURTHALA,ASSAULT_ON_WOMEN_BELOW_18,29
2017,PUNJAB,PATIALA,ASSAULT_ON_WOMEN_BELOW_18,17
2017,PUNJAB,RUPNAGAR,ASSAULT_ON_WOMEN_BELOW_18,1
2017,PUNJAB,SANGRUR,ASSAULT_ON_WOMEN_BELOW_18,37
2017,PUNJAB,TARN TARAN,ASSAULT_ON_WOMEN_BELOW_18,4
2017,RAJASTHAN,AJMER,ASSAULT_ON_WOMEN_BELOW_18,10
2017,RAJASTHAN,ALWAR,ASSAULT_ON_WOMEN_BELOW_18,8
2017,RAJASTHAN,BANSWARA,ASSAULT_ON_WOMEN_BELOW_18,2
2017,RAJASTHAN,BARAN,ASSAULT_ON_WOMEN_BELOW_18,19
2017,RAJASTHAN,BARMER,ASSAULT_ON_WOMEN_BELOW_18,19
2017,RAJASTHAN,DHOLPUR,ASSAULT_ON_WOMEN_BELOW_18,21
2017,RAJASTHAN,DUNGARPUR,ASSAULT_ON_WOMEN_BELOW_18,9
2017,RAJASTHAN,AJMER,ASSAULT_ON_WOMEN_BELOW_18,1
2017,RAJASTHAN,GANGANAGAR,ASSAULT_ON_WOMEN_BELOW_18,18
2017,RAJASTHAN,HANUMANGARH,ASSAULT_ON_WOMEN_BELOW_18,23
2017,RAJASTHAN,JAIPUR,ASSAULT_ON_WOMEN_BELOW_18,4
2017,RAJASTHAN,JAIPUR,ASSAULT_ON_WOMEN_BELOW_18,6
2017,RAJASTHAN,JAIPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2017,RAJASTHAN,JAIPUR,ASSAULT_ON_WOMEN_BELOW_18,4
2017,RAJASTHAN,JAISALMER,ASSAULT_ON_WOMEN_BELOW_18,6
2017,RAJASTHAN,JHALAWAR,ASSAULT_ON_WOMEN_BELOW_18,17
2017,RAJASTHAN,JHUNJHUNU,ASSAULT_ON_WOMEN_BELOW_18,2
2017,RAJASTHAN,JODHPUR,ASSAULT_ON_WOMEN_BELOW_18,7
2017,RAJASTHAN,JODHPUR,ASSAULT_ON_WOMEN_BELOW_18,4
2017,RAJASTHAN,KARAULI,ASSAULT_ON_WOMEN_BELOW_18,6
2017,RAJASTHAN,KOTA,ASSAULT_ON_WOMEN_BELOW_18,8
2017,RAJASTHAN,KOTA,ASSAULT_ON_WOMEN_BELOW_18,15
2017,RAJASTHAN,NAGAUR,ASSAULT_ON_WOMEN_BELOW_18,14
2017,RAJASTHAN,PALI,ASSAULT_ON_WOMEN_BELOW_18,25
2017,RAJASTHAN,PRATAPGARH,ASSAULT_ON_WOMEN_BELOW_18,4
2017,RAJASTHAN,RAJSAMAND,ASSAULT_ON_WOMEN_BELOW_18,3
2017,RAJASTHAN,SAWAI MADHOPUR,ASSAULT_ON_WOMEN_BELOW_18,45
2017,RAJASTHAN,SIROHI,ASSAULT_ON_WOMEN_BELOW_18,4
2017,RAJASTHAN,TONK,ASSAULT_ON_WOMEN_BELOW_18,11
2017,SIKKIM,NAMCHI,ASSAULT_ON_WOMEN_BELOW_18,1
2017,TAMIL NADU,CHENNAI,ASSAULT_ON_WOMEN_BELOW_18,3
2017,TELANGANA,HYDERABAD,ASSAULT_ON_WOMEN_BELOW_18,45
2017,TELANGANA,KARIMNAGAR,ASSAULT_ON_WOMEN_BELOW_18,34
2017,TELANGANA,KHAMMAM,ASSAULT_ON_WOMEN_BELOW_18,34
2017,TELANGANA,KAMAREDDY,ASSAULT_ON_WOMEN_BELOW_18,12
2017,TELANGANA,MAHABUBNAGAR,ASSAULT_ON_WOMEN_BELOW_18,72
2017,TELANGANA,SANGAREDDY,ASSAULT_ON_WOMEN_BELOW_18,6
2017,TELANGANA,SURYAPET,ASSAULT_ON_WOMEN_BELOW_18,27
2017,TELANGANA,WANAPARTHY,ASSAULT_ON_WOMEN_BELOW_18,9
2017,TRIPURA,GOMATI,ASSAULT_ON_WOMEN_BELOW_18,5
2017,TRIPURA,NORTH TRIPURA,ASSAULT_ON_WOMEN_BELOW_18,12
2017,UTTAR PRADESH,AGRA,ASSAULT_ON_WOMEN_BELOW_18,122
2017,UTTAR PRADESH,ALIGARH,ASSAULT_ON_WOMEN_BELOW_18,117
2017,UTTAR PRADESH,PRAYAGRAJ,ASSAULT_ON_WOMEN_BELOW_18,207
2017,UTTAR PRADESH,AMROHA,ASSAULT_ON_WOMEN_BELOW_18,67
2017,UTTAR PRADESH,AURAIYA,ASSAULT_ON_WOMEN_BELOW_18,53
2017,UTTAR PRADESH,BUDAUN,ASSAULT_ON_WOMEN_BELOW_18,41
2017,UTTAR PRADESH,BAGHPAT,ASSAULT_ON_WOMEN_BELOW_18,70
2017,UTTAR PRADESH,BAHRAICH,ASSAULT_ON_WOMEN_BELOW_18,42
2017,UTTAR PRADESH,BARA BANKI,ASSAULT_ON_WOMEN_BELOW_18,23
2017,UTTAR PRADESH,BULANDSHAHR,ASSAULT_ON_WOMEN_BELOW_18,77
2017,UTTAR PRADESH,CHANDAULI,ASSAULT_ON_WOMEN_BELOW_18,4
2017,UTTAR PRADESH,DEORIA,ASSAULT_ON_WOMEN_BELOW_18,67
2017,UTTAR PRADESH,ETAWAH,ASSAULT_ON_WOMEN_BELOW_18,63
2017,UTTAR PRADESH,FATEHPUR,ASSAULT_ON_WOMEN_BELOW_18,138
2017,UTTAR PRADESH,FIROZABAD,ASSAULT_ON_WOMEN_BELOW_18,74
2017,UTTAR PRADESH,GHAZIABAD,ASSAULT_ON_WOMEN_BELOW_18,19
2017,UTTAR PRADESH,GHAZIPUR,ASSAULT_ON_WOMEN_BELOW_18,76
2017,UTTAR PRADESH,HAMIRPUR,ASSAULT_ON_WOMEN_BELOW_18,65
2017,UTTAR PRADESH,HAPUR,ASSAULT_ON_WOMEN_BELOW_18,59
2017,UTTAR PRADESH,HARDOI,ASSAULT_ON_WOMEN_BELOW_18,92
2017,UTTAR PRADESH,JALAUN,ASSAULT_ON_WOMEN_BELOW_18,33
2017,UTTAR PRADESH,JAUNPUR,ASSAULT_ON_WOMEN_BELOW_18,53
2017,UTTAR PRADESH,JHANSI,ASSAULT_ON_WOMEN_BELOW_18,48
2017,UTTAR PRADESH,KANNAUJ,ASSAULT_ON_WOMEN_BELOW_18,34
2017,UTTAR PRADESH,KANPUR DEHAT,ASSAULT_ON_WOMEN_BELOW_18,62
2017,UTTAR PRADESH,KAUSHAMBI,ASSAULT_ON_WOMEN_BELOW_18,55
2017,UTTAR PRADESH,KHERI,ASSAULT_ON_WOMEN_BELOW_18,67
2017,UTTAR PRADESH,KUSHINAGAR,ASSAULT_ON_WOMEN_BELOW_18,59
2017,UTTAR PRADESH,LALITPUR,ASSAULT_ON_WOMEN_BELOW_18,33
2017,UTTAR PRADESH,LUCKNOW,ASSAULT_ON_WOMEN_BELOW_18,69
2017,UTTAR PRADESH,MAHOBA,ASSAULT_ON_WOMEN_BELOW_18,33
2017,UTTAR PRADESH,MAINPURI,ASSAULT_ON_WOMEN_BELOW_18,108
2017,UTTAR PRADESH,MATHURA,ASSAULT_ON_WOMEN_BELOW_18,23
2017,UTTAR PRADESH,MAU,ASSAULT_ON_WOMEN_BELOW_18,35
2017,UTTAR PRADESH,MEERUT,ASSAULT_ON_WOMEN_BELOW_18,48
2017,UTTAR PRADESH,MIRZAPUR,ASSAULT_ON_WOMEN_BELOW_18,5
2017,UTTAR PRADESH,MORADABAD,ASSAULT_ON_WOMEN_BELOW_18,85
2017,UTTAR PRADESH,MUZAFFARNAGAR,ASSAULT_ON_WOMEN_BELOW_18,3
2017,UTTAR PRADESH,PRATAPGARH,ASSAULT_ON_WOMEN_BELOW_18,18
2017,UTTAR PRADESH,SAHARANPUR,ASSAULT_ON_WOMEN_BELOW_18,59
2017,UTTAR PRADESH,SAMBHAL,ASSAULT_ON_WOMEN_BELOW_18,30
2017,UTTAR PRADESH,SANT KABIR NAGAR,ASSAULT_ON_WOMEN_BELOW_18,41
2017,UTTAR PRADESH,SHRAWASTI,ASSAULT_ON_WOMEN_BELOW_18,10
2017,UTTAR PRADESH,SONBHADRA,ASSAULT_ON_WOMEN_BELOW_18,15
2017,UTTAR PRADESH,BHADOHI,ASSAULT_ON_WOMEN_BELOW_18,6
2017,UTTAR PRADESH,SULTANPUR,ASSAULT_ON_WOMEN_BELOW_18,16
2017,UTTAR PRADESH,UNNAO,ASSAULT_ON_WOMEN_BELOW_18,96
2017,UTTAR PRADESH,VARANASI,ASSAULT_ON_WOMEN_BELOW_18,178
2017,WEST BENGAL,DARJEELING,ASSAULT_ON_WOMEN_BELOW_18,1
2017,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,ASSAULT_ON_WOMEN_BELOW_18,4
2017,CHANDIGARH,CHANDIGARH,ASSAULT_ON_WOMEN_BELOW_18,26
2017,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DAMAN,ASSAULT_ON_WOMEN_BELOW_18,1
2018,ANDHRA PRADESH,PRAKASAM,ASSAULT_ON_WOMEN_BELOW_18,5
2018,ANDHRA PRADESH,EAST GODAVARI,ASSAULT_ON_WOMEN_BELOW_18,1
2018,ANDHRA PRADESH,TIRUPATI,ASSAULT_ON_WOMEN_BELOW_18,3
2018,ANDHRA PRADESH,NTR,ASSAULT_ON_WOMEN_BELOW_18,2
2018,ANDHRA PRADESH,VISAKHAPATNAM,ASSAULT_ON_WOMEN_BELOW_18,1
2018,ANDHRA PRADESH,WEST GODAVARI,ASSAULT_ON_WOMEN_BELOW_18,6
2018,ARUNACHAL PRADESH,CHANGLANG,ASSAULT_ON_WOMEN_BELOW_18,1
2018,ARUNACHAL PRADESH,PAPUM PARE,ASSAULT_ON_WOMEN_BELOW_18,1
2018,ARUNACHAL PRADESH,NAMSAI,ASSAULT_ON_WOMEN_BELOW_18,1
2018,ARUNACHAL PRADESH,LOWER SIANG,ASSAULT_ON_WOMEN_BELOW_18,2
2018,ASSAM,LAKHIMPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,ASSAM,MAJULI,ASSAULT_ON_WOMEN_BELOW_18,1
2018,BIHAR,JAMUI,ASSAULT_ON_WOMEN_BELOW_18,2
2018,BIHAR,MADHEPURA,ASSAULT_ON_WOMEN_BELOW_18,2
2018,BIHAR,BHAGALPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,CHHATTISGARH,DAKSHIN BASTAR DANTEWADA,ASSAULT_ON_WOMEN_BELOW_18,2
2018,CHHATTISGARH,DHAMTARI,ASSAULT_ON_WOMEN_BELOW_18,1
2018,CHHATTISGARH,DURG,ASSAULT_ON_WOMEN_BELOW_18,4
2018,CHHATTISGARH,KABEERDHAM,ASSAULT_ON_WOMEN_BELOW_18,1
2018,CHHATTISGARH,UTTAR BASTAR KANKER,ASSAULT_ON_WOMEN_BELOW_18,1
2018,CHHATTISGARH,MAHASAMUND,ASSAULT_ON_WOMEN_BELOW_18,1
2018,CHHATTISGARH,NARAYANPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,CHHATTISGARH,RAIGARH,ASSAULT_ON_WOMEN_BELOW_18,1
2018,CHHATTISGARH,RAIPUR,ASSAULT_ON_WOMEN_BELOW_18,3
2018,CHHATTISGARH,SURAJPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,GUJARAT,KACHCHH,ASSAULT_ON_WOMEN_BELOW_18,1
2018,HARYANA,BHIWANI,ASSAULT_ON_WOMEN_BELOW_18,2
2018,HARYANA,CHARKI DADRI,ASSAULT_ON_WOMEN_BELOW_18,2
2018,HIMACHAL PRADESH,KANGRA,ASSAULT_ON_WOMEN_BELOW_18,4
2018,HIMACHAL PRADESH,SHIMLA,ASSAULT_ON_WOMEN_BELOW_18,1
2018,JAMMU AND KASHMIR,PULWAMA,ASSAULT_ON_WOMEN_BELOW_18,1
2018,JAMMU AND KASHMIR,BARAMULLA,ASSAULT_ON_WOMEN_BELOW_18,2
2018,JAMMU AND KASHMIR,SRINAGAR,ASSAULT_ON_WOMEN_BELOW_18,2
2018,JHARKHAND,BOKARO,ASSAULT_ON_WOMEN_BELOW_18,38
2018,KERALA,ALAPPUZHA,ASSAULT_ON_WOMEN_BELOW_18,3
2018,KERALA,IDUKKI,ASSAULT_ON_WOMEN_BELOW_18,6
2018,KERALA,KANNUR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,KERALA,KOTTAYAM,ASSAULT_ON_WOMEN_BELOW_18,1
2018,KERALA,KOZHIKODE,ASSAULT_ON_WOMEN_BELOW_18,1
2018,KERALA,MALAPPURAM,ASSAULT_ON_WOMEN_BELOW_18,1
2018,KERALA,THIRUVANANTHAPURAM,ASSAULT_ON_WOMEN_BELOW_18,1
2018,KERALA,WAYANAD,ASSAULT_ON_WOMEN_BELOW_18,1
2018,MADHYA PRADESH,ALIRAJPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,MADHYA PRADESH,ANUPPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,MADHYA PRADESH,ASHOKNAGAR,ASSAULT_ON_WOMEN_BELOW_18,5
2018,MADHYA PRADESH,BALAGHAT,ASSAULT_ON_WOMEN_BELOW_18,2
2018,MADHYA PRADESH,BHOPAL,ASSAULT_ON_WOMEN_BELOW_18,3
2018,MADHYA PRADESH,DEWAS,ASSAULT_ON_WOMEN_BELOW_18,2
2018,MADHYA PRADESH,DHAR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,MADHYA PRADESH,DINDORI,ASSAULT_ON_WOMEN_BELOW_18,1
2018,MADHYA PRADESH,GWALIOR,ASSAULT_ON_WOMEN_BELOW_18,4
2018,MADHYA PRADESH,HARDA,ASSAULT_ON_WOMEN_BELOW_18,1
2018,MADHYA PRADESH,NARMADAPURAM,ASSAULT_ON_WOMEN_BELOW_18,1
2018,MADHYA PRADESH,KHARGONE (WEST NIMAR),ASSAULT_ON_WOMEN_BELOW_18,1
2018,MADHYA PRADESH,SAGAR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,MADHYA PRADESH,SATNA,ASSAULT_ON_WOMEN_BELOW_18,4
2018,MADHYA PRADESH,SEONI,ASSAULT_ON_WOMEN_BELOW_18,1
2018,MADHYA PRADESH,SHAHDOL,ASSAULT_ON_WOMEN_BELOW_18,1
2018,MADHYA PRADESH,SHEOPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,MADHYA PRADESH,SHIVPURI,ASSAULT_ON_WOMEN_BELOW_18,2
2018,MADHYA PRADESH,SEHORE,ASSAULT_ON_WOMEN_BELOW_18,1
2018,MADHYA PRADESH,TIKAMGARH,ASSAULT_ON_WOMEN_BELOW_18,2
2018,MANIPUR,IMPHAL WEST,ASSAULT_ON_WOMEN_BELOW_18,1
2018,MEGHALAYA,WEST JAINTIA HILLS,ASSAULT_ON_WOMEN_BELOW_18,1
2018,MEGHALAYA,RI BHOI,ASSAULT_ON_WOMEN_BELOW_18,5
2018,ODISHA,BALESHWAR,ASSAULT_ON_WOMEN_BELOW_18,2
2018,ODISHA,NABARANGPUR,ASSAULT_ON_WOMEN_BELOW_18,3
2018,PUNJAB,AMRITSAR,ASSAULT_ON_WOMEN_BELOW_18,2
2018,PUNJAB,GURDASPUR,ASSAULT_ON_WOMEN_BELOW_18,4
2018,PUNJAB,BATHINDA,ASSAULT_ON_WOMEN_BELOW_18,1
2018,PUNJAB,AMRITSAR,ASSAULT_ON_WOMEN_BELOW_18,2
2018,PUNJAB,JALANDHAR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,PUNJAB,LUDHIANA,ASSAULT_ON_WOMEN_BELOW_18,9
2018,PUNJAB,GURDASPUR,ASSAULT_ON_WOMEN_BELOW_18,2
2018,PUNJAB,JALANDHAR,ASSAULT_ON_WOMEN_BELOW_18,3
2018,PUNJAB,KAPURTHALA,ASSAULT_ON_WOMEN_BELOW_18,3
2018,PUNJAB,LUDHIANA,ASSAULT_ON_WOMEN_BELOW_18,2
2018,PUNJAB,LUDHIANA,ASSAULT_ON_WOMEN_BELOW_18,1
2018,PUNJAB,SRI MUKTSAR SAHIB,ASSAULT_ON_WOMEN_BELOW_18,3
2018,PUNJAB,PATIALA,ASSAULT_ON_WOMEN_BELOW_18,4
2018,PUNJAB,RUPNAGAR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,PUNJAB,SANGRUR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,PUNJAB,TARN TARAN,ASSAULT_ON_WOMEN_BELOW_18,1
2018,RAJASTHAN,AJMER,ASSAULT_ON_WOMEN_BELOW_18,2
2018,RAJASTHAN,BARAN,ASSAULT_ON_WOMEN_BELOW_18,2
2018,RAJASTHAN,BARMER,ASSAULT_ON_WOMEN_BELOW_18,3
2018,RAJASTHAN,GANGANAGAR,ASSAULT_ON_WOMEN_BELOW_18,4
2018,RAJASTHAN,HANUMANGARH,ASSAULT_ON_WOMEN_BELOW_18,5
2018,RAJASTHAN,JAIPUR,ASSAULT_ON_WOMEN_BELOW_18,5
2018,RAJASTHAN,JAIPUR,ASSAULT_ON_WOMEN_BELOW_18,4
2018,RAJASTHAN,JAIPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,RAJASTHAN,JAISALMER,ASSAULT_ON_WOMEN_BELOW_18,2
2018,RAJASTHAN,JHALAWAR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,RAJASTHAN,JODHPUR,ASSAULT_ON_WOMEN_BELOW_18,2
2018,RAJASTHAN,JODHPUR,ASSAULT_ON_WOMEN_BELOW_18,3
2018,RAJASTHAN,SIROHI,ASSAULT_ON_WOMEN_BELOW_18,3
2018,TELANGANA,NIZAMABAD,ASSAULT_ON_WOMEN_BELOW_18,2
2018,TELANGANA,WARANGAL,ASSAULT_ON_WOMEN_BELOW_18,1
2018,TELANGANA,KAMAREDDY,ASSAULT_ON_WOMEN_BELOW_18,2
2018,TELANGANA,MAHABUBABAD,ASSAULT_ON_WOMEN_BELOW_18,2
2018,TELANGANA,NALGONDA,ASSAULT_ON_WOMEN_BELOW_18,2
2018,TRIPURA,UNAKOTI,ASSAULT_ON_WOMEN_BELOW_18,1
